78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
92
144
234
365
538
752
1009
1310
1650
2029
2443
2891
3405
3953
4533
5120
5655
6092
6541
7268
7185
6711
6435
6304
6865
7192
7380
7414
7213
6902
6815
6976
7153
7439
7965
8649
9981
9758
8788
8169
7760
7510
7584
7587
7565
7646
7863
8147
8531
9017
9607
10280
11065
12234
14228
16676
17269
16609
15657
14409
13769
13559
13460
13393
13340
13297
13262
13233
13207
13185
13163
13144
13125
13109
13096
13086
13078
13074
13072
13072
13075
13078
13081
13085
13087
13088
13087
13083
13078
13070
13060
13047
13032
13014
12992
12967
12938
12907
12871
12831
12786
12734
12674
12604
12522
12426
12313
12182
12031
11858
11665
11450
11214
10958
10685
10397
10096
9785
9467
9145
8821
8496
8173
7840
7402
6836
6387
5995
5643
5322
5028
4755
4501
4262
4037
3822
3618
3422
3234
3052
2876
2705
2538
2376
2217
2061
1909
1759
1612
1467
1300
1028
622
351
276
258
252
245
239
232
226
220
213
207
201
194
188
181
175
169
162
156
150
143
137
131
124
118
111
105
99
92
86
80
73
67
61
55
48
42
36
29
23
17
10
3
2
1
1
0
1
