80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
86
107
144
196
264
348
449
566
700
849
1015
1196
1393
1606
1836
2081
2338
2604
2876
3160
3446
3710
3949
4167
4384
4614
4844
5069
5278
5463
5624
5779
5934
6094
6266
6461
6693
6944
7151
7308
7415
7472
7502
7540
7559
7581
7635
7716
7823
7956
8116
8302
8513
8755
9045
9393
9780
10150
10493
10786
11035
11258
11465
11658
11837
12004
12158
12301
12431
12550
12656
12751
12833
12904
12962
13007
13041
13062
13071
13069
13055
13029
12993
12945
12887
12819
12740
12652
12555
12448
12331
12206
12072
11929
11777
11617
11448
11271
11086
10892
10691
10482
10265
10041
9810
9573
9330
9082
8829
8572
8312
8050
7786
7521
7256
6992
6728
6466
6206
5948
5692
5440
5190
4943
4701
4473
4257
4051
3854
3665
3482
3306
3135
2968
2806
2647
2492
2340
2191
2044
1900
1758
1619
1481
1344
1210
1077
945
815
687
560
440
345
289
266
256
250
243
237
230
224
218
211
205
199
192
186
179
173
167
160
154
148
141
135
129
122
116
110
103
97
91
84
78
72
65
59
53
46
40
34
27
21
15
8
1
2
1
0
0
1
