90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
88
85
82
79
82
85
83
78
73
63
57
73
47
2
-5
18
36
52
28
30
21
14
8
24
21
26
35
43
52
66
1
-51
-50
-56
-37
52
-18
12
82
40
40
40
39
39
40
44
58
69
73
68
38
-1
-56
-54
-54
-55
-55
-55
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-53
-53
-53
-53
-53
-53
-53
-53
-54
-54
-54
-54
-54
-54
-54
-54
-54
-55
-55
-55
-55
-55
-55
-55
-54
-50
69
78
78
78
78
78
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
80
81
82
82
81
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
86
87
88
88
88
89
88
88
88
